ax,ay,az,gx,gy,gz,label
6.0,38.0,63.0,-958.0,-3945.0,2308.0,hechizo1
11.0,33.0,60.0,-940.0,-2131.0,1752.0,hechizo1
15.0,39.0,74.0,-335.0,-580.0,665.0,hechizo1
17.0,43.0,80.0,-543.0,-6.0,506.0,hechizo1
3.0,44.0,79.0,-433.0,3731.0,-2949.0,hechizo1
0.0,42.0,80.0,-891.0,4360.0,-3389.0,hechizo1
-5.0,47.0,100.0,427.0,4262.0,-3890.0,hechizo1
-9.0,62.0,101.0,-354.0,3523.0,-4268.0,hechizo1
-10.0,63.0,98.0,836.0,3395.0,-3932.0,hechizo1
-18.0,83.0,114.0,964.0,2497.0,-3102.0,hechizo1
-15.0,74.0,104.0,384.0,1093.0,-1361.0,hechizo1
-14.0,61.0,99.0,403.0,909.0,-916.0,hechizo1
-12.0,65.0,116.0,91.0,311.0,-909.0,hechizo1
-12.0,65.0,123.0,-250.0,-1557.0,-122.0,hechizo1
-13.0,62.0,115.0,-244.0,-3016.0,-323.0,hechizo1
-13.0,68.0,107.0,-842.0,-4293.0,323.0,hechizo1
-11.0,59.0,92.0,-299.0,-4580.0,800.0,hechizo1
-9.0,60.0,91.0,-995.0,-4702.0,983.0,hechizo1
-6.0,63.0,82.0,-1080.0,-4537.0,1270.0,hechizo1
-3.0,57.0,75.0,-806.0,-3804.0,1508.0,hechizo1
2.0,45.0,72.0,-665.0,-3083.0,1477.0,hechizo1
5.0,48.0,71.0,-488.0,-2198.0,1129.0,hechizo1
9.0,38.0,65.0,24.0,-873.0,1141.0,hechizo1
8.0,33.0,70.0,48.0,122.0,-311.0,hechizo1
10.0,35.0,67.0,-543.0,567.0,-1068.0,hechizo1
5.0,43.0,72.0,-164.0,1868.0,-2613.0,hechizo1
1.0,49.0,83.0,146.0,2473.0,-2632.0,hechizo1
-5.0,46.0,91.0,85.0,2363.0,-3163.0,hechizo1
-9.0,51.0,91.0,-256.0,2149.0,-3523.0,hechizo1
-11.0,56.0,102.0,415.0,1795.0,-3560.0,hechizo1
-13.0,63.0,102.0,256.0,964.0,-3480.0,hechizo1
-16.0,63.0,84.0,61.0,384.0,-3102.0,hechizo1
-12.0,69.0,91.0,24.0,1062.0,-2467.0,hechizo1
-13.0,72.0,95.0,1716.0,1013.0,-1691.0,hechizo1
-12.0,85.0,116.0,1331.0,232.0,-934.0,hechizo1
-10.0,86.0,126.0,-54.0,-1899.0,415.0,hechizo1
-13.0,86.0,122.0,-1080.0,-4042.0,1380.0,hechizo1
-15.0,81.0,108.0,-1838.0,-5422.0,2754.0,hechizo1
-11.0,69.0,95.0,-1441.0,-5825.0,3383.0,hechizo1
-6.0,58.0,87.0,-1789.0,-6015.0,3633.0,hechizo1
-2.0,52.0,78.0,-1923.0,-5587.0,3633.0,hechizo1
3.0,37.0,62.0,-1948.0,-4720.0,2912.0,hechizo1
10.0,42.0,57.0,-1508.0,-3077.0,2161.0,hechizo1
16.0,36.0,59.0,-867.0,-1276.0,1813.0,hechizo1
15.0,44.0,71.0,-970.0,2674.0,-1068.0,hechizo1
11.0,41.0,81.0,116.0,3651.0,-1471.0,hechizo1
9.0,54.0,85.0,-91.0,3981.0,-1398.0,hechizo1
3.0,50.0,82.0,-134.0,4793.0,-1154.0,hechizo1
-1.0,54.0,89.0,-525.0,5386.0,-873.0,hechizo1
-1.0,52.0,100.0,384.0,5410.0,-403.0,hechizo1
-5.0,54.0,107.0,6.0,4952.0,-738.0,hechizo1
-5.0,59.0,108.0,158.0,4109.0,-280.0,hechizo1
-5.0,61.0,115.0,256.0,3059.0,-122.0,hechizo1
-7.0,61.0,109.0,-6.0,1941.0,519.0,hechizo1
-7.0,60.0,117.0,-67.0,1380.0,970.0,hechizo1
-8.0,62.0,127.0,-842.0,-97.0,1398.0,hechizo1
-9.0,59.0,123.0,-1911.0,-1972.0,1618.0,hechizo1
-10.0,62.0,115.0,-2198.0,-3291.0,2241.0,hechizo1
-7.0,58.0,106.0,-2473.0,-4122.0,2906.0,hechizo1
-3.0,50.0,88.0,-3090.0,-4305.0,2809.0,hechizo1
0.0,47.0,84.0,-2351.0,-3627.0,3059.0,hechizo1
3.0,35.0,84.0,-1661.0,-2925.0,2833.0,hechizo1
7.0,37.0,83.0,-1355.0,-2729.0,2491.0,hechizo1
9.0,30.0,74.0,-665.0,-1770.0,1868.0,hechizo1
12.0,33.0,73.0,-146.0,-702.0,1502.0,hechizo1
14.0,29.0,68.0,122.0,598.0,1013.0,hechizo1
13.0,32.0,75.0,567.0,1813.0,525.0,hechizo1
9.0,35.0,76.0,555.0,2876.0,250.0,hechizo1
6.0,36.0,82.0,574.0,4116.0,-543.0,hechizo1
1.0,47.0,92.0,378.0,4262.0,-879.0,hechizo1
-1.0,45.0,97.0,1203.0,4134.0,-598.0,hechizo1
-4.0,46.0,93.0,-116.0,4079.0,-885.0,hechizo1
-8.0,45.0,90.0,-287.0,4494.0,-891.0,hechizo1
-10.0,57.0,115.0,-427.0,4384.0,-671.0,hechizo1
-12.0,63.0,125.0,-769.0,2949.0,6.0,hechizo1
-10.0,61.0,134.0,-769.0,1441.0,940.0,hechizo1
-10.0,61.0,136.0,-1703.0,-751.0,1770.0,hechizo1
-11.0,57.0,128.0,-1923.0,-2613.0,2265.0,hechizo1
-8.0,55.0,116.0,-2406.0,-3975.0,2723.0,hechizo1
-7.0,58.0,113.0,-2296.0,-4836.0,3389.0,hechizo1
-6.0,49.0,108.0,-1569.0,-5312.0,3981.0,hechizo1
0.0,33.0,94.0,-1911.0,-5923.0,3920.0,hechizo1
5.0,30.0,77.0,-1630.0,-5496.0,3236.0,hechizo1
13.0,27.0,69.0,-1508.0,-4134.0,2735.0,hechizo1
13.0,29.0,63.0,36.0,3193.0,-4219.0,hechizo1
10.0,43.0,84.0,891.0,4830.0,-4103.0,hechizo1
4.0,47.0,109.0,1404.0,5044.0,-5038.0,hechizo1
2.0,62.0,114.0,18.0,3316.0,-4256.0,hechizo1
-1.0,62.0,105.0,-586.0,2705.0,-3706.0,hechizo1
-3.0,58.0,92.0,152.0,2864.0,-3181.0,hechizo1
-2.0,73.0,115.0,714.0,2497.0,-2186.0,hechizo1
-4.0,58.0,101.0,85.0,1844.0,-1349.0,hechizo1
-2.0,70.0,121.0,1258.0,1056.0,-653.0,hechizo1
-3.0,61.0,124.0,-73.0,-635.0,244.0,hechizo1
-5.0,58.0,124.0,-751.0,-2222.0,445.0,hechizo1
-5.0,57.0,120.0,-1429.0,-3847.0,861.0,hechizo1
-3.0,54.0,110.0,-2076.0,-4861.0,1074.0,hechizo1
0.0,51.0,100.0,-2149.0,-5386.0,1062.0,hechizo1
0.0,49.0,89.0,-2265.0,-5508.0,1203.0,hechizo1
4.0,47.0,78.0,-1667.0,-4629.0,1270.0,hechizo1
8.0,43.0,80.0,-995.0,-3774.0,1416.0,hechizo1
13.0,35.0,74.0,-977.0,-2882.0,1123.0,hechizo1
16.0,29.0,73.0,-421.0,-1844.0,323.0,hechizo1
15.0,26.0,65.0,-800.0,-1062.0,-519.0,hechizo1
16.0,25.0,64.0,116.0,928.0,-1703.0,hechizo1
14.0,30.0,83.0,1349.0,2381.0,-2424.0,hechizo1
9.0,19.0,88.0,1526.0,2564.0,-3658.0,hechizo1
2.0,32.0,93.0,2222.0,2051.0,-5270.0,hechizo1
-3.0,41.0,69.0,427.0,2607.0,-6058.0,hechizo1
-9.0,66.0,95.0,1294.0,4152.0,-6058.0,hechizo1
-9.0,75.0,120.0,1178.0,3395.0,-4842.0,hechizo1
-7.0,85.0,127.0,341.0,1013.0,-3364.0,hechizo1
-6.0,77.0,111.0,-506.0,-488.0,-1905.0,hechizo1
-4.0,81.0,116.0,360.0,-1264.0,-671.0,hechizo1
-3.0,80.0,123.0,-683.0,-2638.0,683.0,hechizo1
-4.0,82.0,126.0,-1642.0,-4482.0,2174.0,hechizo1
-6.0,78.0,120.0,-2155.0,-6253.0,3633.0,hechizo1
-5.0,65.0,104.0,-2058.0,-7658.0,4671.0,hechizo1
3.0,43.0,81.0,-1648.0,-7761.0,4683.0,hechizo1
10.0,37.0,69.0,-1184.0,-6564.0,3725.0,hechizo1
16.0,36.0,64.0,-775.0,-5294.0,2961.0,hechizo1
22.0,30.0,52.0,-555.0,-3596.0,2662.0,hechizo1
30.0,28.0,60.0,396.0,-1038.0,1624.0,hechizo1
31.0,33.0,76.0,-36.0,152.0,738.0,hechizo1
9.0,36.0,83.0,1013.0,5783.0,-964.0,hechizo1
4.0,46.0,96.0,824.0,6290.0,-1526.0,hechizo1
0.0,52.0,99.0,592.0,6180.0,-1111.0,hechizo1
-4.0,47.0,108.0,714.0,6143.0,-1001.0,hechizo1
-7.0,56.0,123.0,415.0,5264.0,-787.0,hechizo1
-6.0,55.0,126.0,-299.0,3584.0,73.0,hechizo1
-6.0,59.0,134.0,-702.0,1868.0,164.0,hechizo1
-4.0,63.0,139.0,-421.0,-238.0,1172.0,hechizo1
-5.0,61.0,136.0,-1172.0,-2821.0,1941.0,hechizo1
-6.0,60.0,112.0,-1661.0,-4537.0,2564.0,hechizo1
-3.0,59.0,109.0,-775.0,-5068.0,3212.0,hechizo1
-1.0,53.0,95.0,-1453.0,-5624.0,3938.0,hechizo1
3.0,43.0,83.0,-940.0,-4702.0,3822.0,hechizo1
8.0,41.0,79.0,-1264.0,-4238.0,3908.0,hechizo1
12.0,31.0,68.0,-1129.0,-3114.0,3688.0,hechizo1
18.0,27.0,67.0,-1038.0,-1496.0,2803.0,hechizo1
20.0,26.0,65.0,-812.0,-18.0,2277.0,hechizo1
19.0,21.0,62.0,-287.0,1728.0,1282.0,hechizo1
18.0,28.0,68.0,225.0,3548.0,323.0,hechizo1
13.0,29.0,80.0,732.0,4751.0,-378.0,hechizo1
8.0,36.0,82.0,-287.0,5141.0,-824.0,hechizo1
5.0,41.0,99.0,1080.0,5972.0,-1233.0,hechizo1
0.0,46.0,99.0,-219.0,5258.0,-1282.0,hechizo1
-4.0,52.0,105.0,592.0,5276.0,-897.0,hechizo1
-6.0,52.0,115.0,-158.0,4690.0,-390.0,hechizo1
-8.0,51.0,120.0,183.0,3639.0,-116.0,hechizo1
-8.0,51.0,119.0,-787.0,2326.0,232.0,hechizo1
-6.0,56.0,129.0,-451.0,1154.0,567.0,hechizo1
-8.0,60.0,145.0,-641.0,-854.0,1245.0,hechizo1
-7.0,61.0,138.0,-1667.0,-3957.0,2192.0,hechizo1
-7.0,59.0,118.0,-1825.0,-5899.0,2986.0,hechizo1
-6.0,50.0,96.0,-2186.0,-6253.0,3456.0,hechizo1
0.0,47.0,93.0,-1654.0,-5917.0,3957.0,hechizo1
3.0,37.0,83.0,-2082.0,-5306.0,3841.0,hechizo1
12.0,31.0,83.0,-1367.0,-4183.0,3572.0,hechizo1
16.0,20.0,83.0,-1068.0,-3316.0,2809.0,hechizo1
21.0,25.0,83.0,-1093.0,-2680.0,2027.0,hechizo1
24.0,25.0,83.0,-873.0,-1905.0,1587.0,hechizo1
26.0,22.0,84.0,-934.0,-1331.0,873.0,hechizo1
28.0,31.0,82.0,-940.0,-720.0,390.0,hechizo1
20.0,33.0,85.0,85.0,2381.0,-1948.0,hechizo1
16.0,34.0,87.0,-213.0,2741.0,-2516.0,hechizo1
13.0,31.0,82.0,293.0,3236.0,-3218.0,hechizo1
5.0,37.0,79.0,354.0,3993.0,-4140.0,hechizo1
2.0,49.0,85.0,177.0,4952.0,-3938.0,hechizo1
-2.0,50.0,104.0,366.0,5386.0,-4122.0,hechizo1
-4.0,64.0,118.0,519.0,3835.0,-3425.0,hechizo1
-7.0,60.0,109.0,91.0,2503.0,-2827.0,hechizo1
-9.0,58.0,95.0,-116.0,2253.0,-2143.0,hechizo1
-9.0,67.0,118.0,1276.0,2338.0,-1740.0,hechizo1
-9.0,69.0,132.0,225.0,250.0,-323.0,hechizo1
-9.0,55.0,132.0,85.0,-2229.0,91.0,hechizo1
-10.0,62.0,122.0,-1178.0,-4586.0,482.0,hechizo1
-7.0,52.0,106.0,-1087.0,-5258.0,586.0,hechizo1
-6.0,52.0,99.0,-1386.0,-5801.0,1019.0,hechizo1
-3.0,43.0,86.0,-964.0,-5520.0,757.0,hechizo1
1.0,51.0,87.0,-1196.0,-5196.0,879.0,hechizo1
5.0,45.0,73.0,-1117.0,-4323.0,885.0,hechizo1
9.0,42.0,71.0,-635.0,-2894.0,909.0,hechizo1
13.0,34.0,72.0,-763.0,-1636.0,329.0,hechizo1
15.0,35.0,74.0,-262.0,-580.0,-305.0,hechizo1
16.0,32.0,74.0,-268.0,525.0,-922.0,hechizo1
13.0,31.0,86.0,146.0,1374.0,-1783.0,hechizo1
8.0,31.0,76.0,-665.0,1569.0,-2729.0,hechizo1
4.0,40.0,89.0,567.0,2912.0,-3645.0,hechizo1
0.0,43.0,91.0,-287.0,2369.0,-3743.0,hechizo1
-2.0,51.0,97.0,280.0,2967.0,-3835.0,hechizo1
-5.0,51.0,95.0,-1337.0,2241.0,-3316.0,hechizo1
-8.0,50.0,99.0,73.0,3029.0,-3774.0,hechizo1
-8.0,63.0,116.0,42.0,1654.0,-3035.0,hechizo1
-9.0,61.0,99.0,-232.0,842.0,-2351.0,hechizo1
-8.0,65.0,108.0,354.0,610.0,-1569.0,hechizo1
-9.0,63.0,119.0,-348.0,-867.0,-800.0,hechizo1
-10.0,65.0,114.0,-103.0,-2045.0,-177.0,hechizo1
-11.0,71.0,117.0,30.0,-2949.0,1019.0,hechizo1
-9.0,63.0,120.0,-164.0,-3957.0,2296.0,hechizo1
-7.0,52.0,113.0,-873.0,-5496.0,2644.0,hechizo1
-2.0,50.0,100.0,-867.0,-6210.0,2381.0,hechizo1
0.0,50.0,83.0,-1325.0,-6283.0,2595.0,hechizo1
7.0,45.0,72.0,-1111.0,-4897.0,2577.0,hechizo1
15.0,31.0,85.0,103.0,2540.0,-2583.0,hechizo1
10.0,41.0,79.0,-189.0,3187.0,-2705.0,hechizo1
5.0,36.0,89.0,42.0,4250.0,-3627.0,hechizo1
3.0,52.0,104.0,-48.0,3792.0,-3835.0,hechizo1
0.0,54.0,102.0,-280.0,3187.0,-3456.0,hechizo1
-4.0,58.0,99.0,-671.0,2931.0,-2986.0,hechizo1
-6.0,55.0,97.0,-537.0,3114.0,-2668.0,hechizo1
-2.0,60.0,101.0,-1062.0,2803.0,-1874.0,hechizo1
-4.0,49.0,108.0,-213.0,2729.0,-1734.0,hechizo1
-6.0,60.0,134.0,238.0,1270.0,-1789.0,hechizo1
-12.0,58.0,132.0,-201.0,-1380.0,-952.0,hechizo1
-11.0,59.0,121.0,-287.0,-2912.0,-219.0,hechizo1
-10.0,48.0,112.0,-372.0,-3737.0,384.0,hechizo1
-7.0,51.0,112.0,-720.0,-4537.0,293.0,hechizo1
-5.0,50.0,99.0,-1087.0,-5184.0,415.0,hechizo1
-2.0,60.0,97.0,-1911.0,-5349.0,891.0,hechizo1
0.0,41.0,83.0,-1044.0,-4879.0,1233.0,hechizo1
5.0,44.0,82.0,-848.0,-4311.0,916.0,hechizo1
10.0,37.0,71.0,-842.0,-3535.0,1074.0,hechizo1
13.0,35.0,67.0,-641.0,-2051.0,622.0,hechizo1
15.0,27.0,70.0,-317.0,-580.0,207.0,hechizo1
14.0,29.0,72.0,-183.0,622.0,-1080.0,hechizo1
12.0,36.0,74.0,103.0,1734.0,-1575.0,hechizo1
8.0,35.0,79.0,244.0,2729.0,-2076.0,hechizo1
5.0,29.0,84.0,873.0,3377.0,-3083.0,hechizo1
-1.0,44.0,88.0,-12.0,3767.0,-3780.0,hechizo1
-6.0,42.0,100.0,396.0,4170.0,-3945.0,hechizo1
-6.0,56.0,112.0,109.0,3316.0,-3810.0,hechizo1
-10.0,63.0,117.0,238.0,2326.0,-3206.0,hechizo1
-10.0,67.0,122.0,574.0,1087.0,-2235.0,hechizo1
-8.0,67.0,128.0,305.0,-476.0,-1166.0,hechizo1
-7.0,67.0,131.0,-177.0,-2271.0,-262.0,hechizo1
-9.0,65.0,125.0,-732.0,-4103.0,830.0,hechizo1
-8.0,61.0,113.0,-1087.0,-5300.0,1490.0,hechizo1
-6.0,56.0,105.0,-964.0,-6015.0,2167.0,hechizo1
-2.0,49.0,93.0,-1239.0,-6338.0,2351.0,hechizo1
4.0,38.0,77.0,-861.0,-5777.0,2094.0,hechizo1
9.0,39.0,67.0,-1074.0,-4720.0,1630.0,hechizo1
13.0,36.0,62.0,-610.0,-2925.0,1258.0,hechizo1
17.0,39.0,72.0,-531.0,-1288.0,891.0,hechizo1
13.0,35.0,62.0,-250.0,2632.0,-3059.0,hechizo1
10.0,40.0,73.0,964.0,4519.0,-4458.0,hechizo1
4.0,48.0,86.0,372.0,4769.0,-4610.0,hechizo1
0.0,58.0,98.0,989.0,5044.0,-4916.0,hechizo1
-4.0,68.0,99.0,-604.0,3664.0,-4170.0,hechizo1
-9.0,71.0,101.0,140.0,3914.0,-3743.0,hechizo1
-8.0,73.0,113.0,-567.0,3145.0,-2741.0,hechizo1
-7.0,75.0,120.0,372.0,1825.0,-1868.0,hechizo1
-6.0,72.0,120.0,-280.0,97.0,-738.0,hechizo1
-6.0,66.0,127.0,122.0,-1569.0,-42.0,hechizo1
-6.0,64.0,124.0,-793.0,-3816.0,427.0,hechizo1
-7.0,61.0,110.0,-1135.0,-5093.0,586.0,hechizo1
-4.0,62.0,102.0,-1129.0,-5838.0,1111.0,hechizo1
-3.0,53.0,90.0,-1099.0,-6058.0,1196.0,hechizo1
0.0,62.0,83.0,-1025.0,-5935.0,1386.0,hechizo1
4.0,45.0,70.0,-891.0,-5361.0,1862.0,hechizo1
11.0,44.0,59.0,-897.0,-3883.0,1117.0,hechizo1
15.0,35.0,58.0,-213.0,-1905.0,537.0,hechizo1
17.0,33.0,61.0,-311.0,-403.0,-494.0,hechizo1
17.0,38.0,61.0,-409.0,1123.0,-1508.0,hechizo1
14.0,45.0,74.0,-183.0,2577.0,-2039.0,hechizo1
9.0,40.0,86.0,-6.0,2925.0,-2387.0,hechizo1
4.0,37.0,87.0,6.0,2955.0,-3554.0,hechizo1
0.0,45.0,86.0,-36.0,2723.0,-4170.0,hechizo1
-4.0,52.0,97.0,366.0,3267.0,-4769.0,hechizo1
-7.0,67.0,104.0,244.0,2326.0,-4390.0,hechizo1
-10.0,71.0,102.0,-48.0,1575.0,-3523.0,hechizo1
-8.0,70.0,100.0,305.0,1514.0,-2729.0,hechizo1
-6.0,75.0,118.0,268.0,622.0,-1703.0,hechizo1
-7.0,78.0,126.0,-299.0,-1276.0,-665.0,hechizo1
-7.0,75.0,126.0,-635.0,-3297.0,537.0,hechizo1
-8.0,73.0,117.0,-1459.0,-5019.0,1471.0,hechizo1
-8.0,66.0,106.0,-1233.0,-5807.0,2161.0,hechizo1
-5.0,65.0,102.0,-1080.0,-6589.0,2882.0,hechizo1
0.0,56.0,87.0,-1270.0,-6803.0,3102.0,hechizo1
6.0,50.0,84.0,-2039.0,-6876.0,2967.0,hechizo1
10.0,47.0,65.0,-2119.0,-6216.0,2760.0,hechizo1
19.0,32.0,54.0,-1013.0,-3981.0,2125.0,hechizo1
26.0,35.0,64.0,-341.0,-2033.0,1392.0,hechizo1
28.0,37.0,69.0,-335.0,-970.0,800.0,hechizo1
5.0,83.0,86.0,-213.0,1899.0,-4409.0,hechizo1
0.0,85.0,77.0,-415.0,1508.0,-3511.0,hechizo1
2.0,81.0,83.0,421.0,1948.0,-3083.0,hechizo1
0.0,96.0,91.0,-24.0,1074.0,-2387.0,hechizo1
-1.0,94.0,93.0,-67.0,97.0,-1074.0,hechizo1
0.0,92.0,93.0,85.0,-610.0,-91.0,hechizo1
2.0,86.0,100.0,-537.0,-1740.0,970.0,hechizo1
4.0,77.0,105.0,-415.0,-2833.0,1465.0,hechizo1
2.0,89.0,101.0,-1044.0,-4451.0,1612.0,hechizo1
0.0,75.0,87.0,-1276.0,-5581.0,2302.0,hechizo1
2.0,75.0,70.0,-1465.0,-5612.0,2650.0,hechizo1
5.0,65.0,53.0,-1117.0,-4726.0,2717.0,hechizo1
11.0,51.0,44.0,-1062.0,-3065.0,1917.0,hechizo1
17.0,45.0,54.0,-549.0,-1435.0,775.0,hechizo1
19.0,44.0,54.0,-1019.0,-732.0,-177.0,hechizo1
17.0,44.0,55.0,-653.0,549.0,-1789.0,hechizo1
13.0,50.0,66.0,-580.0,1239.0,-2784.0,hechizo1
10.0,52.0,71.0,-287.0,1709.0,-3798.0,hechizo1
4.0,58.0,68.0,-586.0,1801.0,-4366.0,hechizo1
4.0,77.0,77.0,91.0,2674.0,-4732.0,hechizo1
1.0,78.0,87.0,-195.0,2155.0,-4335.0,hechizo1
2.0,96.0,90.0,103.0,1587.0,-3572.0,hechizo1
3.0,99.0,106.0,683.0,598.0,-2387.0,hechizo1
4.0,110.0,109.0,-36.0,-1258.0,-592.0,hechizo1
5.0,101.0,108.0,-354.0,-2687.0,1380.0,hechizo1
5.0,98.0,106.0,-1087.0,-4158.0,2461.0,hechizo1
4.0,101.0,105.0,-1581.0,-5612.0,3981.0,hechizo1
2.0,83.0,89.0,-1770.0,-6741.0,4983.0,hechizo1
3.0,70.0,63.0,-1899.0,-6912.0,5337.0,hechizo1
8.0,52.0,46.0,-1221.0,-5557.0,4726.0,hechizo1
19.0,43.0,36.0,-824.0,-3578.0,3804.0,hechizo1
27.0,33.0,46.0,-116.0,-1477.0,2027.0,hechizo1
31.0,48.0,58.0,225.0,-354.0,775.0,hechizo1
34.0,53.0,66.0,-305.0,85.0,445.0,hechizo1
35.0,58.0,68.0,-366.0,409.0,-244.0,hechizo1
36.0,61.0,75.0,-323.0,690.0,-415.0,hechizo1
37.0,67.0,82.0,-506.0,451.0,-482.0,hechizo1
35.0,64.0,76.0,-384.0,97.0,-262.0,hechizo1
35.0,71.0,78.0,-262.0,97.0,-287.0,hechizo1
34.0,64.0,76.0,-366.0,-91.0,-24.0,hechizo1
26.0,57.0,74.0,-964.0,1874.0,-1917.0,hechizo1
22.0,56.0,61.0,-928.0,2723.0,-2332.0,hechizo1
17.0,61.0,65.0,-1111.0,4000.0,-2290.0,hechizo1
12.0,55.0,64.0,-1557.0,4665.0,-2552.0,hechizo1
13.0,66.0,90.0,67.0,5716.0,-2222.0,hechizo1
14.0,73.0,118.0,677.0,4665.0,-2705.0,hechizo1
9.0,80.0,101.0,-842.0,2106.0,-1080.0,hechizo1
10.0,71.0,82.0,-458.0,2687.0,-757.0,hechizo1
0.0,67.0,89.0,-256.0,2839.0,-726.0,hechizo1
8.0,77.0,105.0,854.0,2461.0,-128.0,hechizo1
11.0,80.0,102.0,-219.0,958.0,708.0,hechizo1
12.0,79.0,110.0,24.0,250.0,1624.0,hechizo1
10.0,82.0,112.0,-683.0,-1410.0,2473.0,hechizo1
7.0,86.0,100.0,-1422.0,-2748.0,3279.0,hechizo1
7.0,75.0,96.0,-922.0,-2998.0,4378.0,hechizo1
12.0,63.0,92.0,-922.0,-3248.0,4690.0,hechizo1
11.0,53.0,84.0,-1264.0,-3682.0,4403.0,hechizo1
16.0,49.0,74.0,-1331.0,-3541.0,3853.0,hechizo1
20.0,52.0,67.0,-1392.0,-2754.0,3462.0,hechizo1
25.0,43.0,65.0,-1178.0,-1648.0,2772.0,hechizo1
28.0,37.0,66.0,-952.0,-916.0,2015.0,hechizo1
29.0,40.0,62.0,-922.0,-85.0,909.0,hechizo1
28.0,32.0,57.0,-464.0,1374.0,140.0,hechizo1
27.0,41.0,67.0,12.0,2607.0,-1050.0,hechizo1
26.0,42.0,71.0,116.0,3572.0,-1703.0,hechizo1
19.0,58.0,74.0,-482.0,3963.0,-2271.0,hechizo1
13.0,61.0,75.0,-726.0,4757.0,-1630.0,hechizo1
12.0,60.0,93.0,305.0,5184.0,-1447.0,hechizo1
10.0,59.0,100.0,-641.0,4677.0,-1532.0,hechizo1
9.0,63.0,109.0,-317.0,3682.0,-1215.0,hechizo1
9.0,67.0,110.0,-714.0,2644.0,-922.0,hechizo1
8.0,77.0,114.0,-464.0,1545.0,-293.0,hechizo1
8.0,85.0,126.0,-812.0,67.0,1190.0,hechizo1
7.0,80.0,127.0,-1221.0,-2021.0,2570.0,hechizo1
8.0,67.0,111.0,-1893.0,-3566.0,3633.0,hechizo1
11.0,63.0,101.0,-1740.0,-3987.0,4012.0,hechizo1
14.0,53.0,105.0,-1538.0,-4683.0,3993.0,hechizo1
17.0,52.0,96.0,-1483.0,-5319.0,3841.0,hechizo1
18.0,46.0,82.0,-1404.0,-5581.0,3871.0,hechizo1
24.0,35.0,68.0,-970.0,-4665.0,3193.0,hechizo1
8.0,55.0,88.0,-696.0,4116.0,-2955.0,hechizo1
5.0,45.0,97.0,836.0,4586.0,-3432.0,hechizo1
5.0,54.0,100.0,-244.0,3810.0,-3523.0,hechizo1
-7.0,64.0,78.0,1477.0,4567.0,-3755.0,hechizo1
-3.0,76.0,108.0,793.0,4726.0,-2186.0,hechizo1
-1.0,64.0,137.0,97.0,2558.0,-2589.0,hechizo1
-1.0,76.0,134.0,-427.0,-635.0,-1520.0,hechizo1
-4.0,68.0,120.0,-512.0,-2418.0,-580.0,hechizo1
-5.0,69.0,106.0,-476.0,-3303.0,91.0,hechizo1
-2.0,66.0,112.0,-201.0,-3279.0,861.0,hechizo1
0.0,68.0,128.0,-806.0,-4989.0,1374.0,hechizo1
-2.0,59.0,108.0,-1502.0,-7157.0,1789.0,hechizo1
0.0,59.0,76.0,-1398.0,-7090.0,1887.0,hechizo1
4.0,48.0,58.0,-928.0,-5600.0,2137.0,hechizo1
14.0,36.0,54.0,-586.0,-3639.0,1532.0,hechizo1
20.0,41.0,61.0,-494.0,-1929.0,751.0,hechizo1
20.0,26.0,61.0,-586.0,-769.0,-73.0,hechizo1
22.0,33.0,61.0,-806.0,537.0,-1245.0,hechizo1
17.0,29.0,66.0,-433.0,2094.0,-2369.0,hechizo1
12.0,36.0,81.0,-311.0,2687.0,-3560.0,hechizo1
5.0,37.0,72.0,-561.0,3425.0,-4299.0,hechizo1
-1.0,52.0,81.0,-225.0,4549.0,-4500.0,hechizo1
-4.0,54.0,107.0,195.0,4653.0,-5276.0,hechizo1
-7.0,76.0,123.0,189.0,3126.0,-4146.0,hechizo1
-7.0,71.0,115.0,18.0,1581.0,-3267.0,hechizo1
-5.0,83.0,114.0,635.0,580.0,-1899.0,hechizo1
-3.0,72.0,110.0,311.0,-616.0,-830.0,hechizo1
0.0,78.0,115.0,427.0,-1465.0,116.0,hechizo1
0.0,75.0,122.0,-67.0,-2815.0,1129.0,hechizo1
-1.0,75.0,125.0,-531.0,-4665.0,1697.0,hechizo1
-3.0,70.0,110.0,-2174.0,-6638.0,2766.0,hechizo1
-3.0,69.0,88.0,-1398.0,-6467.0,3352.0,hechizo1
2.0,54.0,84.0,-445.0,-5648.0,3438.0,hechizo1
8.0,47.0,77.0,-592.0,-5923.0,3566.0,hechizo1
14.0,39.0,59.0,-274.0,-4714.0,2833.0,hechizo1
21.0,38.0,57.0,48.0,-2809.0,2149.0,hechizo1
27.0,34.0,68.0,268.0,-1490.0,1422.0,hechizo1
30.0,42.0,68.0,-384.0,-775.0,580.0,hechizo1
32.0,43.0,75.0,-232.0,177.0,170.0,hechizo1
33.0,49.0,83.0,-665.0,464.0,-128.0,hechizo1
17.0,45.0,75.0,-622.0,3615.0,-2015.0,hechizo1
13.0,48.0,89.0,470.0,4378.0,-2088.0,hechizo1
10.0,59.0,103.0,812.0,4317.0,-2167.0,hechizo1
10.0,56.0,93.0,378.0,3200.0,-1306.0,hechizo1
8.0,55.0,95.0,525.0,3981.0,-1416.0,hechizo1
7.0,61.0,110.0,378.0,2961.0,-1618.0,hechizo1
5.0,68.0,103.0,-378.0,1941.0,-1135.0,hechizo1
